u_location,u_name,u_quantity,u_special,u_type,u_upper,u_website
四川,成都理工大学,本科,——,工科,四川省教育厅,www.cdut.edu.cn
四川,西南科技大学,本科,——,工科,四川省教育厅,www.swust.edu.cn
四川,成都信息工程大学,本科,——,工科,四川省教育厅,www.cuit.edu.cn
四川,中国民用航空飞行学院,本科,——,工科,中国民用航空总局,http://www.cafuc.edu.cn
四川,四川医科大学,本科,——,医药,四川省教育厅,www.lzmc.edu.cn
四川,成都中医药大学,本科,——,医药,四川省教育厅,www.cdutcm.edu.cn
四川,川北医学院,本科,——,医药,四川省教育厅,http://zs.gotonsmc.cn/
四川,四川师范大学,本科,——,师范,四川省教育厅,www.sicnu.edu.cn
四川,绵阳师范学院,本科,——,师范,四川省教育厅,www.mnu.cn
四川,内江师范学院,本科,——,师范,四川省教育厅,www.njtc.edu.cn
四川,宜宾学院,本科,——,综合,四川省教育厅,www.yibinu.cn
四川,四川文理学院,本科,——,综合,四川省教育厅,zjc.sasu.cn
四川,乐山师范学院,本科,——,师范,——,www.lstc.edu.cn
四川,成都体育学院,本科,——,体育,四川省教育厅,www.cdsu.edu.cn
四川,四川音乐学院,本科,——,艺术,四川省教育厅,——
四川,成都大学,其它,——,综合,——,www.cdu.edu.cn
四川,攀枝花学院,本科,——,综合,四川省教育厅,——
四川,四川警察学院,本科,——,政法,四川省教育厅,www.scpolicec.edu.cn
四川,成都医学院,本科,——,医药,四川省教育厅,www.cmc.edu.cn
广东,中山大学,本科,,综合,教育部,www.sysu.edu.cn
广东,华南理工大学,本科,,工科,教育部,www.scut.edu.cn
广东,暨南大学,本科,,综合,国务院侨务办公室,www.jnu.edu.cn
广东,华南农业大学,本科,——,农业,广东省教育厅,——
广东,广州中医药大学,本科,——,医药,广东省教育厅,www.gzucm.edu.cn
广东,华南师范大学,本科,,师范,广东省教育厅,www.scnu.edu.cn
广东,汕头大学,本科,,综合,广东省教育厅,www.stu.edu.cn
广东,广东海洋大学,本科,——,农业,广东省教育厅,www.gdou.edu.cn
广东,广州医学院,本科,——,医药,广东省教育厅,www.gzhmc.edu.cn
广东,广东医学院,本科,——,医药,广东省教育厅,www.gdmc.edu.cn
广东,广东药学院,本科,——,医药,广东省教育厅,www.gdpu.edu.cn
广东,韶关学院,本科,——,综合,广东省教育厅,www.sgu.edu.cn
广东,惠州学院,本科,——,综合,广东省教育厅,www.hzu.edu.cn
广东,韩山师范学院,本科,——,师范,广东省教育厅,www.hstc.edu.cn
广东,湛江师范学院,本科,——,师范,广东省教育厅,www.zhjnc.edu.cn
广东,肇庆学院,本科,——,综合,广东省教育厅,http://www.zqu.edu.cn
广东,惠州大学,其它,——,综合,——,www.hzu.edu.cn
广东,嘉应学院,本科,——,综合,广东省教育厅,www.jyu.edu.cn
广东,广州体育学院,本科,——,体育,广东省教育厅,www.gipe.edu.cn
广东,广州美术学院,本科,——,艺术,广东省教育厅,www.gzarts.edu.cn
广东,星海音乐学院,本科,——,艺术,广东省教育厅,www.xhcom.edu.cn
广东,广东技术师范学院,本科,——,师范,广东省教育厅,www.gdin.edu.cn
广东,深圳大学,本科,——,综合,——,——
广东,广东财经大学,本科,——,财经,广东省教育厅,www.gdufe.edu.cn
广东,广州大学,本科,——,综合,广东省教育厅,www.gzhu.edu.cn
湖北,武汉大学,本科,,综合,教育部,www.whu.edu.cn
湖北,华中科技大学,本科,,工科,教育部,www.hust.edu.cn
湖北,华中农业大学,本科,,农业,教育部,www.hzau.edu.cn
湖北,华中师范大学,本科,,师范,教育部,www.ccnu.edu.cn
湖北,中南财经政法大学,本科,,财经,教育部,www.znufe.edu.cn
湖北,武汉理工大学,本科,,工科,教育部,www.whut.edu.cn
湖北,中国地质大学(武汉),本科,,工科,——,www.cug.edu.cn
湖北,武汉工程大学,本科,——,工科,湖北省教育厅,www.wit.edu.cn
湖北,武汉科技学院,本科,——,工科,——,www.wtu.edu.cn
湖北,武汉轻工大学,本科,——,工科,湖北省教育厅,www.whpu.edu.cn
湖北,湖北中医学院,本科,——,医药,——,http://www.hbtcm.edu.cn/
湖北,湖北大学,本科,——,综合,湖北省教育厅,www.hubu.edu.cn
湖北,湖北师范学院,本科,——,师范,湖北省教育厅,www.hbnu.edu.cn
湖北,黄冈师范学院,本科,——,师范,——,www.hgnc.net
湖北,湖北民族学院,本科,——,民族,湖北省教育厅,http://zsxx.hbmy.edu.cn
湖北,湖北文理学院,本科,——,综合,湖北省教育厅,www.hbuas.edu.cn
湖北,武汉体育学院,本科,——,体育,湖北省教育厅,www.wipe.edu.cn
湖北,湖北美术学院,本科,——,艺术,湖北省教育厅,http://www.hifa.edu.cn/
湖北,中南民族大学,本科,——,民族,国家民族事务委员会,——
湖北,湖北汽车工业学院,本科,——,工科,湖北省教育厅,www.huat.edu.cn
湖北,湖北工程学院,本科,——,综合,湖北省教育厅,www.hbeu.cn
湖北,湖北科技学院,本科,——,综合,湖北省教育厅,http://www.hbust.com.cn
湖北,郧阳医学院,本科,——,医药,——,www.yymc.edu.cn
湖北,江汉大学,本科,——,综合,湖北省教育厅,www.jhun.edu.cn
湖北,沙市大学,其它,——,综合,——,www.jzlg.cn
湖南,湖南大学,本科,,综合,教育部,http://www.hnu.edu.cn
湖南,中南大学,本科,,综合,教育部,www.csu.edu.cn
湖南,湖南师范大学,本科,,师范,湖南省教育厅,www.hunnu.edu.cn
湖南,中国人民解放军国防科学技术大学,本科,,军事,中国人民解放军总政治部,http://www.nudt.edu.cn
湖南,湘潭大学,本科,——,综合,湖南省教育厅,www.xtu.edu.cn
湖南,吉首大学,本科,——,综合,湖南省教育厅,www.jsu.edu.cn
湖南,湖南农业大学,本科,——,农业,湖南省教育厅,——
湖南,中南林业科技大学,本科,——,林业,湖南省教育厅,——
湖南,湖南中医药大学,本科,——,医药,湖南省教育厅,http://www.hnctcm.edu.cn
湖南,湖南理工学院,本科,——,工科,湖南省教育厅,www.hnist.cn
湖南,衡阳师范学院,本科,——,师范,湖南省教育厅,www.hynu.cn
湖南,怀化学院,本科,——,综合,湖南省教育厅,www.hhtc.edu.cn
湖南,湖南文理学院,本科,——,综合,湖南省教育厅,——
湖南,湖南工商大学,本科,——,财经,湖南省教育厅,www.hnuc.edu.cn
湖南,南华大学,本科,——,综合,湖南省教育厅,www.usc.edu.cn
湖南,湖南工程学院,本科,——,工科,湖南省教育厅,www.hnie.edu.cn
湖南,邵阳学院,本科,——,工科,湖南省教育厅,http://www.hnsyu.net
湖南,湖南城市学院,本科,——,综合,湖南省教育厅,www.hncu.net
湖南,长沙理工大学,本科,——,工科,湖南省教育厅,http://www.csust.edu.cn/
湖南,长沙学院,本科,——,工科,湖南省教育厅,www.ccsu.cn
湖南,湖南工业大学,本科,——,工科,湖南省教育厅,www.hut.edu.cn
湖南,湖南科技大学,本科,——,综合,湖南省教育厅,www.hnust.cn
湖南,湘南学院,本科,——,工科,湖南省教育厅,http://www.xnu.edu.cn
湖南,湖南科技学院,本科,——,综合,湖南省教育厅,www.huse.cn
湖南,湖南财经高等专科学校,高职专科,——,财经,——,www.hufe.edu.cn
江苏,南京大学,本科,,综合,教育部,www.nju.edu.cn
江苏,东南大学,本科,,综合,教育部,www.seu.edu.cn
江苏,中国矿业大学(徐州),本科,,工科,教育部,http://www.cumt.edu.cn/
江苏,苏州大学,本科,,综合,江苏省教育厅,http://www.suda.edu.cn
江苏,南京航空航天大学,本科,,工科,工业与信息化部,http://www.nuaa.edu.cn
江苏,南京理工大学,本科,,工科,工业与信息化部,http://www.njust.edu.cn/
江苏,河海大学,本科,,工科,教育部,www.hhu.edu.cn
江苏,江南大学,本科,,综合,教育部,www.jiangnan.edu.cn
江苏,南京农业大学,本科,,农业,教育部,www.njau.edu.cn
江苏,中国药科大学,本科,,医药,教育部,www.cpu.edu.cn
江苏,南京师范大学,本科,,师范,江苏省教育厅,www.njnu.edu.cn
江苏,南京工业大学,本科,——,工科,江苏省教育厅,——
江苏,江苏工业学院,本科,——,工科,——,www.
江苏,南京林业大学,本科,——,林业,江苏省教育厅,www.njfu.edu.cn
江苏,江苏大学,本科,——,综合,江苏省教育厅,www.ujs.edu.cn
江苏,盐城工学院,本科,——,工科,江苏省教育厅,www.ycit.edu.cn
江苏,南京医科大学,本科,——,医药,江苏省教育厅,www.njmu.edu.cn
江苏,徐州医学院,本科,——,医药,江苏省教育厅,www.xzmc.edu.cn
江苏,南京中医药大学,本科,——,医药,江苏省教育厅,www.njutcm.edu.cn
江苏,徐州师范大学,本科,——,师范,江苏省教育厅,www.xznu.edu.cn
江苏,淮阴师范学院,本科,——,师范,江苏省教育厅,www.hytc.edu.cn
江苏,盐城师范学院,本科,——,师范,江苏省教育厅,www.yctc.edu.cn
江苏,南京体育学院,本科,——,体育,江苏省教育厅,www.nipes.cn
江苏,南京艺术学院,本科,——,艺术,江苏省教育厅,www.njarti.edu.cn
江苏,常熟理工学院,本科,——,综合,江苏省教育厅,www.cslg.cn
安徽,中国科学技术大学,本科,,工科,中国科学院,www.ustc.edu.cn
安徽,安徽大学,本科,,综合,安徽省教育厅,www.ahu.edu.cn
安徽,合肥工业大学,本科,,工科,教育部,www.hfut.edu.cn/ch/
安徽,安徽工业大学,本科,——,工科,安徽省教育厅,www.ahut.edu.cn
安徽,安徽理工大学,本科,——,工科,安徽省教育厅,www.aust.edu.cn
安徽,安徽工程科技学院,本科,——,工科,——,www.ahpu.edu.cn
安徽,安徽农业大学,本科,——,农业,安徽省教育厅,www.ahau.edu.cn
安徽,安徽医科大学,本科,——,医药,安徽省教育厅,www.ahmu.edu.cn
安徽,蚌埠医学院,本科,——,医药,安徽省教育厅,http://www.bbmc.edu.cn/
安徽,皖南医学院,本科,——,医药,安徽省教育厅,http://www.wnmc.edu.cn
安徽,安徽中医药大学,本科,——,医药,安徽省教育厅,www.ahtcm.edu.cn
安徽,安徽师范大学,本科,——,师范,安徽省教育厅,——
安徽,阜阳幼儿师范高等专科学校,高职专科,——,师范,安徽省教育厅,——
安徽,安庆师范学院,本科,——,师范,安徽省教育厅,www.aqtc.edu.cn
安徽,淮北煤炭师范学院,本科,——,师范,——,www.chnu.edu.cn
安徽,黄山学院,本科,——,师范,安徽省教育厅,www.hsu.edu.cn
福建,厦门大学,本科,,综合,教育部,http://www.xmu.edu.cn
福建,福州大学,本科,,工科,福建省教育厅,www.fzu.edu.cn
福建,华侨大学,本科,——,综合,国务院侨务办公室,——
福建,福建工程学院,本科,——,工科,福建省教育厅,http://www.fjut.edu.cn
福建,福建医科大学,本科,——,医药,福建省教育厅,http://www.fjmu.edu.cn
福建,福建中医学院,本科,——,医药,——,www.fjtcm.edu.cn
福建,福建师范大学,本科,——,师范,福建省教育厅,http://www.fjnu.edu.cn
福建,闽江学院,本科,——,工科,福建省教育厅,www.mju.edu.cn
福建,泉州师范学院,本科,——,师范,福建省教育厅,http://www.qztc.edu.cn
福建,闽南师范大学,本科,——,师范,福建省教育厅,http://www.mnnu.edu.cn/
福建,莆田学院,本科,——,综合,福建省教育厅,http://www.ptu.edu.cn
福建,集美大学,本科,——,综合,福建省教育厅,http://www.jmu.edu.cn
福建,福建农林大学,本科,——,农业,福建省教育厅,http://www.fafu.edu.cn
福建,厦门理工学院,本科,——,工科,福建省教育厅,http://www.xmut.edu.cn
福建,三明学院,本科,——,综合,福建省教育厅,http://www.smc.edu.cn
福建,龙岩学院,本科,——,师范,福建省教育厅,www.lyun.edu.cn
安徽,巢湖学院,本科,——,师范,安徽省教育厅,www.chu.edu.cn
安徽,淮南师范学院,本科,——,师范,安徽省教育厅,www.hnnu.edu.cn
安徽,铜陵学院,本科,——,财经,安徽省教育厅,www.tlu.edu.cn
安徽,安徽建筑大学,本科,——,工科,安徽省教育厅,www.aiai.edu.cn
安徽,合肥学院,本科,——,工科,安徽省教育厅,www.hfuu.edu.cn
安徽,皖西学院,本科,——,师范,安徽省教育厅,www.wxc.edu.cnhttp://zsb.wxc.edu.cn/
安徽,安徽财经大学,本科,——,财经,安徽省教育厅,www.aufe.edu.cn
安徽,安徽科技学院,本科,——,师范,安徽省教育厅,http://www.ahstu.edu.cn
安徽,滁州学院,本科,——,师范,安徽省教育厅,www.chzu.edu.cn
福建,宁德师范高等专科学校,高职专科,——,师范,——,http://www.ndsy.cn
福建,福建商业高等专科学校,高职专科,——,财经,福建省教育厅,www.fjsgz.com.cn
福建,黎明职业大学,高职专科,——,综合,——,www.lmu.edu.cn
福建,福建华南女子职业学院,高职专科,——,综合,福建省教育厅,www.hnwomen.com.cn
福建,仰恩大学,本科,——,综合,福建省教育厅,www.yeu.edu.cn
福建,福建师范大学闽南科技学院,独立学院,——,工科,福建省教育厅,www.mnkjxy.com
福建,福建农林大学东方学院,独立学院,——,工科,福建省教育厅,www.fafuoc.com
福建,福州大学阳光学院,独立学院,——,工科,福建省教育厅,http://ygxy.fzu.edu.cn
福建,福州大学至诚学院,独立学院,——,综合,福建省教育厅,www.fdzcxy.com
浙江,浙江大学,本科,,综合,教育部,www.zju.edu.cn
浙江,浙江工业大学,本科,——,工科,浙江省教育厅,www.zjut.edu.cn
浙江,浙江理工大学,本科,——,工科,浙江省教育厅,www.zstu.edu.cn
浙江,浙江海洋学院,本科,——,农业,浙江省教育厅,www.zjou.net.cn
浙江,浙江林学院,本科,——,林业,——,www.zafu.edu.cn
浙江,温州医科大学,本科,——,医药,浙江省教育厅,www.wzmc.edu.cn
浙江,浙江中医药大学,本科,——,医药,浙江省教育厅,www.zjtcm.net
浙江,浙江师范大学,本科,——,师范,浙江省教育厅,www.zjnu.edu.cn
浙江,杭州师范大学,本科,——,师范,浙江省教育厅,www.hznu.edu.cn
浙江,湖州师范学院,本科,——,师范,浙江省教育厅,www.hutc.zj.cn
浙江,绍兴文理学院,本科,——,师范,浙江省教育厅,www.usx.edu.cn
浙江,台州学院,本科,——,综合,浙江省教育厅,www.tzc.edu.cn
浙江,中国美术学院,本科,——,艺术,浙江省教育厅,www.caa.edu.cn
浙江,中国计量大学,本科,——,工科,浙江省教育厅,www.cjlu.edu.cn
浙江,浙江万里学院,本科,——,工科,浙江省教育厅,www.zjwu.net
浙江,浙江科技学院,本科,——,工科,浙江省教育厅,www.zust.edu.cn
浙江,宁波工程学院,本科,——,工科,浙江省教育厅,www.nbut.edu.cn
浙江,温州大学,本科,——,工科,浙江省教育厅,www.wzu.edu.cn
浙江,浙江财经大学,本科,——,财经,浙江省教育厅,www.zufe.edu.cn
浙江,宁波大学,本科,——,综合,浙江省教育厅,——
浙江,嘉兴学院,本科,——,财经,浙江省教育厅,www.zjxu.edu.cn
浙江,浙江教育学院,其它,——,师范,——,www.zisu.edu.cn
浙江,杭州电子科技大学,本科,——,工科,浙江省教育厅,——
浙江,浙江工商大学,本科,——,财经,浙江省教育厅,http://www.zjsu.edu.cn
浙江,宁波诺丁汉大学,本科,——,综合,浙江省教育厅,www.nottingham.edu.cn
上海,复旦大学,本科,,综合,教育部,http://www.fudan.edu.cn/
上海,同济大学,本科,,工科,教育部,www.tongji.edu.cn
上海,上海交通大学,本科,,综合,教育部,www.sjtu.edu.cn
上海,华东师范大学,本科,,师范,教育部,www.ecnu.edu.cn
上海,华东理工大学,本科,,工科,教育部,http://www.ecust.edu.cn/
上海,东华大学,本科,,工科,教育部,http://www.dhu.edu.cn
上海,上海中医药大学,本科,——,医药,上海市教育委员会,www.shutcm.com
上海,上海外国语大学,本科,,语言,教育部,http://www.shisu.edu.cn
上海,上海财经大学,本科,,财经,教育部,http://www.shufe.edu.cn/structure/index.html
上海,上海大学,本科,,综合,上海市教育委员会,http://www.shu.edu.cn
上海,中国人民解放军第二军医大学,本科,,军事,中国人民解放军总政治部,http://www.smmu.edu.cn
上海,上海交通大学医学院,本科,,医药,教育部,http://www.bjtu.edu.cn
上海,上海理工大学,本科,——,工科,上海市教育委员会,http://www.usst.edu.cn
上海,上海电力学院,本科,——,工科,上海市教育委员会,www.shiep.edu.cn
上海,上海水产大学,其它,——,农业,——,http://www.shfu.edu.cn
上海,上海师范大学,本科,——,师范,上海市教育委员会,www.shnu.edu.cn
上海,上海对外经贸大学,本科,——,财经,上海市教育委员会,www.shift.edu.cn
上海,华东政法大学,本科,——,政法,上海市教育委员会,www.ecupl.edu.cn
上海,上海体育学院,本科,——,体育,上海市教育委员会,http://www.sus.edu.cn
上海,上海音乐学院,本科,——,艺术,上海市教育委员会,www.shcmusic.edu.cn
上海,上海戏剧学院,本科,——,艺术,上海市教育委员会,www.sta.edu.cn
上海,上海工程技术大学,本科,——,工科,上海市教育委员会,www.sues.edu.cn
上海,上海政法学院,本科,——,政法,上海市教育委员会,www.shupl.edu.cn
上海,上海第二工业大学,本科,——,工科,上海市教育委员会,www.sspu.edu.cn
上海,上海市广播电视大学,其它,——,语言,——,——
辽宁,大连理工大学,本科,,工科,教育部,——
辽宁,东北大学,本科,,工科,教育部,www.neu.edu.cn
辽宁,辽宁大学,本科,,综合,辽宁省教育厅,http://www.lnu.edu.cn
辽宁,大连海事大学,本科,,工科,交通运输部,http://www.dlmu.edu.cn
辽宁,沈阳工业大学,本科,——,工科,辽宁省教育厅,www.sut.edu.cn
辽宁,沈阳航空工业学院,本科,——,工科,——,http://www.sau.edu.cn
辽宁,辽宁科技大学,本科,——,工科,辽宁省教育厅,www.ustl.edu.cn
辽宁,辽宁工程技术大学,本科,——,工科,辽宁省教育厅,www.lntu.edu.cn
辽宁,辽宁石油化工大学,本科,——,工科,辽宁省教育厅,www.lnpu.edu.cn
辽宁,沈阳化工学院,本科,——,工科,——,www.syuct.edu.cn
辽宁,大连工业大学,本科,——,工科,辽宁省教育厅,www.dlpu.edu.cn
辽宁,辽宁工业大学,本科,——,工科,辽宁省教育厅,http://www.lnut.edu.cn/
辽宁,沈阳农业大学,本科,——,农业,辽宁省教育厅,http://www.syau.edu.cn
辽宁,大连水产学院,本科,——,农业,——,http://www.dlou.edu.cn
辽宁,中国医科大学,本科,——,医药,辽宁省教育厅,www.cmu.edu.cn
辽宁,辽宁医学院,本科,——,医药,辽宁省教育厅,www.jzmu.edu.cn
辽宁,大连医科大学,本科,——,医药,辽宁省教育厅,www.dlmedu.edu.cn
辽宁,辽宁中医药大学,本科,——,医药,辽宁省教育厅,www.lnutcm.edu.cn
辽宁,沈阳药科大学,本科,——,医药,辽宁省教育厅,www.syphu.edu.cn
辽宁,沈阳医学院,本科,——,医药,辽宁省教育厅,www.symc.edu.cn
辽宁,辽宁师范大学,本科,——,师范,辽宁省教育厅,www.lnnu.edu.cn
辽宁,沈阳师范大学,本科,——,师范,辽宁省教育厅,www.synu.edu.cn
辽宁,鞍山师范学院,本科,——,师范,辽宁省教育厅,www.asnc.edu.cn
辽宁,大连外国语大学,本科,——,语言,辽宁省教育厅,www.dlufl.edu.cn
辽宁,东北财经大学,本科,——,财经,辽宁省教育厅,http://www.dufe.edu.cn
天津,南开大学,本科,,综合,教育部,www.nankai.edu.cn
天津,天津大学,本科,,工科,教育部,——
天津,河北工业大学,本科,,工科,河北省教育厅,www.hebut.edu.cn
天津,天津医科大学,本科,,医药,天津市教育委员会,www.tijmu.edu.cn
天津,天津科技大学,本科,——,工科,天津市教育委员会,www.tust.edu.cn
天津,天津工业大学,本科,——,工科,天津市教育委员会,www.tjpu.edu.cn
天津,中国民航大学,本科,——,工科,中国民用航空总局,www.cauc.edu.cn
天津,天津理工大学,本科,——,工科,天津市教育委员会,http://www.tjut.edu.cn/
天津,天津农学院,本科,——,农业,天津市教育委员会,www.tjau.edu.cn
天津,天津中医药大学,本科,——,医药,天津市教育委员会,www.tjutcm.edu.cn
天津,天津师范大学,本科,——,师范,天津市教育委员会,www.tjnu.edu.cn
天津,天津外国语学院,本科,——,语言,——,http://zsb.tjfsu.edu.cn
天津,天津商业大学,本科,——,财经,天津市教育委员会,http://zs.tjcu.edu.cn
天津,天津体育学院,本科,——,体育,天津市教育委员会,www.tjipe.edu.cn
天津,天津音乐学院,本科,——,艺术,天津市教育委员会,www.tjcm.edu.cn
天津,天津美术学院,本科,——,艺术,天津市教育委员会,www.tjarts.edu.cn
吉林,吉林大学,本科,,综合,教育部,www.jlu.edu.cn
吉林,延边大学,本科,,综合,吉林省教育厅,http://zsb.ybu.edu.cn
吉林,东北师范大学,本科,,师范,教育部,http://www.nenu.edu.cn/
吉林,长春理工大学,本科,——,工科,吉林省教育厅,www.cust.edu.cn
吉林,东北电力大学,本科,——,工科,吉林省教育厅,http://www.nedu.edu.cn/
吉林,长春工业大学,本科,——,工科,吉林省教育厅,http://www.ccut.edu.cn
吉林,吉林建筑大学,本科,——,工科,吉林省教育厅,http://www.jlju.edu.cn
吉林,吉林化工学院,本科,——,工科,吉林省教育厅,www.jlict.edu.cn
吉林,吉林农业大学,本科,——,农业,吉林省教育厅,http://www.jlau.edu.cn
吉林,通化师范学院,本科,——,师范,吉林省教育厅,www.thnu.edu.cn
吉林,吉林师范大学,本科,——,师范,——,——
吉林,吉林工程技术师范学院,本科,——,师范,吉林省教育厅,www.jltiet.net
吉林,长春师范大学,本科,——,师范,吉林省教育厅,www.cncnc.edu.cn
吉林,白城师范学院,本科,——,师范,吉林省教育厅,www.bcsfxy.com
吉林,长春税务学院,本科,——,财经,——,http://www.jlufe.edu.cn
吉林,吉林体育学院,本科,——,体育,吉林省教育厅,www.jlty.com.cn
黑龙江,哈尔滨工业大学,本科,,工科,工业与信息化部,http://www.hit.edu.cn/
黑龙江,哈尔滨工程大学,本科,,工科,工业与信息化部,http://www.hrbeu.edu.cn
黑龙江,东北林业大学,本科,,林业,教育部,http://www.nefu.edu.cn
黑龙江,东北农业大学,本科,,农业,——,——
黑龙江,黑龙江大学,本科,——,综合,黑龙江省教育厅,www.hlju.edu.cn
黑龙江,黑龙江科技大学,本科,——,工科,黑龙江省教育厅,http://www.usth.edu.cn
黑龙江,大庆石油学院,本科,——,工科,——,www.dqpi.edu.cn
黑龙江,齐齐哈尔大学,本科,——,综合,黑龙江省教育厅,www.qqhru.edu.cn
黑龙江,黑龙江八一农垦大学,本科,——,农业,黑龙江省教育厅,http://www.hlau.cn
黑龙江,黑龙江中医药大学,本科,——,医药,黑龙江省教育厅,www.hljucm.net
黑龙江,牡丹江医学院,本科,——,医药,黑龙江省教育厅,——
黑龙江,哈尔滨师范大学,本科,——,师范,黑龙江省教育厅,www.hrbnu.edu.cn
黑龙江,牡丹江师范学院,本科,——,师范,黑龙江省教育厅,www.mdjnu.cn
黑龙江,绥化学院,本科,——,综合,黑龙江省教育厅,www.shxy.net
黑龙江,哈尔滨商业大学,本科,——,财经,黑龙江省教育厅,www.hrbcu.edu.cn
黑龙江,哈尔滨体育学院,本科,——,体育,黑龙江省教育厅,www.hrbipe.edu.cn
天津,天津城建大学,本科,——,工科,天津市教育委员会,www.tjuci.edu.cn
天津,天津财经大学,本科,——,财经,天津市教育委员会,www.tjufe.edu.cn
天津,天津工程师范学院,本科,——,师范,——,www.tute.edu.cn
天津,中国人民解放军军事交通学院,其它,——,军事,中国人民解放军总政治部,——
天津,天津职业大学,高职专科,——,工科,天津市教育委员会,www.tjtc.edu.cn
天津,天津医学高等专科学校,高职专科,——,医药,天津市教育委员会,www.tjyzh.cn
天津,天津财经大学珠江学院,独立学院,——,综合,天津市教育委员会,http://zhujiang.tjufe.edu.cn
天津,民办天狮职业技术学院,其它,——,综合,——,www.tianshi.edu.cn
天津,天津滨海职业学院,高职专科,——,综合,天津市教育委员会,http://www.tjbpi.com.cn/website/
吉林,吉林艺术学院,本科,——,艺术,吉林省教育厅,www.jlart.edu.cn
吉林,长春大学,本科,——,综合,吉林省教育厅,www.ccu.edu.cn
吉林,北华大学,本科,——,综合,吉林省教育厅,http://www.beihua.edu.cn/
吉林,长春工程学院,本科,——,工科,——,www.ccit.edu.cn
吉林,吉林医药学院,本科,——,医药,吉林省教育厅,www.jlmpc.cn
吉林,吉林华侨外国语学院,其它,——,语言,——,www.hqwy.com
吉林,长春中医药大学,本科,——,医药,吉林省教育厅,http://www.ccucm.edu.cn/
吉林,吉林农业科技学院,本科,——,农业,吉林省教育厅,www.jlnku.com
吉林,吉林工商学院,本科,——,财经,吉林省教育厅,www.jlbtc.edu.cn
黑龙江,齐齐哈尔医学院,本科,——,医药,黑龙江省教育厅,http://www.qqhrmu.cn
黑龙江,佳木斯大学,本科,——,综合,黑龙江省教育厅,www.jmsu.org
黑龙江,哈尔滨理工大学,本科,——,工科,黑龙江省教育厅,www.hrbust.edu.cn
黑龙江,哈尔滨学院,本科,——,综合,黑龙江省教育厅,www.hrbu.edu.cn
黑龙江,黑龙江工程学院,本科,——,工科,黑龙江省教育厅,www.hljit.edu.cn
黑龙江,黑河学院,本科,——,综合,黑龙江省教育厅,www.hhxy.edu.cn
黑龙江,哈尔滨医科大学,本科,——,医药,黑龙江省教育厅,——
黑龙江,大庆师范学院,本科,——,综合,黑龙江省教育厅,www.dqsy.net
黑龙江,哈尔滨金融高等专科学校,高职专科,——,财经,——,http://www.hrbjz.edu.cn
北京,北京大学,本科,,综合,教育部,www.pku.edu.cn
北京,中国人民大学,本科,,综合,教育部,www.ruc.edu.cn
北京,清华大学,本科,,工科,教育部,www.tsinghua.edu.cn
北京,北京航空航天大学,本科,,工科,工业与信息化部,www.buaa.edu.cn
北京,北京理工大学,本科,,工科,工业与信息化部,www.bit.edu.cn
北京,中国农业大学,本科,,农业,教育部,http://www.cau.edu.cn
北京,北京师范大学,本科,,师范,教育部,www.bnu.edu.cn
北京,中央民族大学,本科,,民族,国家民族事务委员会,www.muc.edu.cn
北京,北京交通大学,本科,,工科,教育部,http://www.bjtu.edu.cn
北京,北京工业大学,本科,,工科,北京市教育委员会,www.bjut.edu.cn
北京,北京科技大学,本科,,工科,教育部,www.ustb.edu.cn
北京,北京化工大学,本科,,工科,教育部,www.goto.buct.edu.cn
北京,北京邮电大学,本科,,工科,教育部,http://zsb.bupt.edu.cn
北京,北京林业大学,本科,,林业,教育部,www.bjfu.edu.cn
北京,北京协和医学院,本科,,医药,卫生部,www.pumc.edu.cn
北京,北京中医药大学,本科,,医药,教育部,www.bucm.edu.cn
北京,北京外国语大学,本科,,语言,教育部,www.bfsu.edu.cn
北京,中央财经大学,本科,,财经,教育部,www.cufe.edu.cn
北京,对外经济贸易大学,本科,,财经,教育部,zhaosheng.uibe.edu.cn
北京,北京体育大学,本科,,体育,国家体育总局,www.bsu.edu.cn
北京,中央音乐学院,本科,,艺术,教育部,www.ccom.edu.cn
北京,中国政法大学,本科,,政法,教育部,www.cupl.edu.cn
北京,华北电力大学,本科,,工科,教育部,www.ncepu.edu.cn
北京,中国矿业大学(北京),本科,,工科,——,www.cumtb.edu.cn
北京,中国地质大学(北京),本科,,工科,——,www.cugb.edu.cn
山东,山东大学,本科,,综合,教育部,www.bkzs.sdu.edu.cn
山东,中国海洋大学,本科,,综合,教育部,http://www.ouc.edu.cn
山东,山东大学威海分校,本科,,综合,教育部,http://www.wh.sdu.edu.cn
山东,哈尔滨工业大学（威海）,本科,,综合,——,www.hitwh.edu.cn
山东,中国石油大学(华东),本科,,工科,——,www.upc.edu.cn
山东,山东科技大学,本科,——,综合,山东省教育厅,http://www.sdust.edu.cn/
山东,青岛科技大学,本科,——,工科,山东省教育厅,——
山东,山东建筑大学,本科,——,工科,山东省教育厅,http://www.sdjzu.edu.cn
山东,齐鲁工业大学,本科,——,工科,山东省教育厅,http://www.spu.edu.cn
山东,山东农业大学,本科,——,农业,山东省教育厅,http://www.sdau.edu.cn
山东,青岛农业大学,本科,——,农业,——,http://www.qau.edu.cn
山东,潍坊医学院,本科,——,医药,山东省教育厅,http://www.wfmc.edu.cn
山东,泰山医学院,本科,——,医药,山东省教育厅,http://www.tsmc.edu.cn
山东,滨州医学院,本科,——,医药,山东省教育厅,http://www.bzmc.edu.cn
