a,n,s,w,e,r,s
107,前两天相亲时说了个谎，骗他说自己有20厘米。结果当晚吃饭看电影就开房了。那想脱裤子后她瞬间失望，然后提起裤子走人了...害我胸都没摸到....第二天她到处说我牙签仔...现在愿意跟我相亲的寥寥无几...就问问，老子好歹也差不多有11厘米了，你们说我短吗？不说了，匿名让我哭一下
108,第一次见面迟到1个多小时第二次约好又迟到一个多小时然后发了盆友圈里面有只手我就打个哈哈问句是和什么好朋友一起啊直接回我一句又没有确认关系你是不是管太宽了呵，拜拜了您
109,之前我叔叔给我介绍了一个女孩，89年在长沙，我92在深圳。长得还可以，不过嗓子跟应采儿一样，有点糙。属于女强人，挺优秀打了一声招呼就没下文了。以我相亲五六次的经验。我对现在的相亲方式基本不报任何成功的想法。没想到的是，竟然主动联系我，我直接跟她说，我没报任何希望，不知道聊什么，也不知道什么话题能提起你的兴趣，她很上道。啥都能聊，你抛过去的话题她接了，还会主动转到另一个话题上，和她聊天很舒服！这让我对她提起了兴趣。没事会主动发自拍给我。跟我说她在干嘛。在吃什么，去哪旅游了，及时分享一些风景照和自拍照给我。说真的，她是我相亲以来给我反馈最多，聊天有来有往。我明确告诉她我挺喜欢她，她笑嘻嘻的回了句：看你表现！然后就开始PUA我了。。。。。。单身很久了，已经习惯了自由自在，以追求者的角色跟她相处几个月后，立马对她断了想法，太压抑，太婊，细节=花钱。给我灌输的就是：我很抢手，我前男友很帅！我在意细节和形式，别想从我这得到一丁点好，我的好我的温柔只给我男朋友，你加油努力吧！往后的每次聊天，必须是我主动发起。上午，下午，晚上，如果上午没主动联系她，下午就不会给好脸色，故意表现生气。哄不好，罚你请喝奶茶，这就开始了，从小钱开始让你慢慢接受，除了喜茶，啥都不喝。然后告诉我，今天在新疆的一个男性朋友找她了。还寄了很多新疆特产。拍照给我看。然后把他们的聊天记录截图发给我，字里行间透漏着太受欢迎，给我造成一种不往死里舔她，就得不到她的错觉，在男女关系里占据主导的一方。隔天聊几句，说好想吃绝味和喜茶，这个时候，作为一个怕失去她的舔狗，就要开始展现细节了。要不动声色的在美团给她下单了80元的绝味，因为住的位置，喜茶外卖送不到。她还温馨的提示说之前有个朋友给她点过，先在喜茶下单，然后叫跑腿去取再送过来。这。。。。一般的舔狗应该想不出来这种高招吧，奶茶28，跑腿30.这就是她喜欢的细节！提出的要求，必须想方设法安排到位！我以这种方式，主动给她点了好几次，得到了她的表扬！真他妈的值了！呵因为工作，她去了北方，租好房以后，说要弄点装饰，女生嘛你懂的，我在没告诉她的情况下。下单了很多装饰品给她送过去。毕竟这是她喜欢的细节！我怎么能不在意。。。。她说最近应酬有点多，吃胖了点。想减肥去跑步，于是我在运动品牌看了一套运动服截图给她，如果她满意我就下单了。她看了下价格220，一件薄款外套和裤子。跟我说怕对皮肤不好。。。。她一再跟我强调细节，嘴上说不如实际做，我想也是，她年龄不小了，口花花她可能都听腻了，她说姨妈来了肚子疼难受，我直接在美团买药给她送去。生日订了蛋糕和鲜花，也怪我，没提前问清楚她的口味，导致她不喜欢，我的错喝奶茶倒是省事了，不用多余叫跑腿！省了一半的钱在我印象里，除了我。她还有3个考虑对象，一个在新疆，太远。一个在天津，原同事，现在生意合作对象，时不时一起吃饭聊工作一个在老家，一直喜欢她的同学，然后偶尔跟前前男友聊天。会把聊天记录和前前男友照片发给我看。确实又高又帅。有没有钱不知道。有一个前男友，分了一年了。偶尔会烦她，求复合。她说她懒得理，不可能了。这个有点钱，因为觉得年龄大了，稀里糊涂好上了。后来性格不合分了，有一天晚上把她舔高兴了。向她提要求，让她向我对她一样的对我一次！她说：不可能！我的好只会对我男朋友，我会对我男朋友万分的好，你还不是！我说：那看看腿！我跟她聊天时说过。我喜欢先看身材再看脸！她半天发了一张腿照来，光溜的，我说：再往上拍一点！她说：别太过分！可是她发给我的腿照，还没她发在朋友圈的尺度大。。。呵和她聊天，无时无刻不给我造成一种紧张感。。。。。。步步为营，因为不知道那句话就会惹到她不高兴，然后又要看你的补偿表现。太累了。。。没多久我直接跟她摊牌了，不做舔狗，还是做朋友吧，太压抑，我单身几年从来没这种感受过。患得患失，神经兮兮，不舔了以后，再也没有那种动不动就心里一沉，要摊上事的感觉了。。。。还是单身好！没过几天，她突然发了一张胸口的照片给我，说她洗澡的时候突然被热水烫伤了，胸口都红了。我立马教她用冷水冲半小时。然后去医院看看或者涂药，并在美团下单了烫伤药送给她。接下来几天，我会问她烫伤情况，她每天都会把胸口脱皮，结痂的变化拍照给我。我跟她说：拍全面一点。我看的不是很清楚！她：（欠揍）表情！又想马儿跑。又不给马儿草！！！搞个毛。。。。没意思。慢慢的，我们变得偶尔联系。。。。到断了联系。直到去年回家过年。我那叔叔问起我。还有没有跟她谈，我说没有。我叔说：幸亏没有，后来跟她家里人聊天才发现那女的结过婚，离婚带一个小孩，丢在老家养！！！。。。。。。我恍然大悟她每次回老家，发的朋友圈都会带着弟弟的孩子去吃喝玩乐！！！原来如此噢。
110,因为三月份刚分手，四月末我妈的一个朋友说要给我介绍个女朋友，她父母跟我住在一个小区。本来不太想认识，但耐不住阿姨太热情，就加了微信，加微信时候阿姨还嘱咐她不喜欢微信聊天怕把天聊死。那天我早上加她微信，晚上通过还把朋友圈屏蔽了。我就跟她打了个招呼，没理我，隔了几天到五一才回我微信，约着2号见一面。但因为当时因为疫情所有商场饭店都是关闭的，一边压马路一会聊了会。到家之后我看她朋友圈能看了觉得人家可能感觉我还行，就给她发信息说等一起结束，再一起吃个饭吧，人家给我回了句看看再说吧。我就以为人家可能感觉我不行，就没再说话。疫情解封后，我单位比较忙也就忘了这事了，突然有一天我妈给我来电话说人家女生问介绍人我答应请吃饭怎么没音，我说我以为她觉得不行呢，当时我问她她说的模棱两可的，她母亲说她说话就那样有时候不过脑子，但她觉得自己挺正常的。后来我寻思那就在约人家一次吧，六月初约她周六吃饭。（对了这期间朋友圈又给我屏蔽了）周六那天我很早就发信息问她今天几点有空我去接她，因为那天我有一堆事我寻思确定好时间我好提前把别的事推掉或者搞定，结果一直没回消息，我怕她有事也没敢打电话，结果下午才给我发消息说今天有事改天吧......然后就没有然后了，我就和朋友去打球吃烤羊腿去了。
111,女孩儿小家碧玉，漂亮，有学历，工作体面。初，见面九次，拉不近距离。遂作罢，互不联系。又两年，她微信找我，说有心事，想和我电话。电话里，她问：男方坚持要跟父母同住，你怎么看。我深情回答：你跟我说这个，对我太残忍。遂拉黑。我造什么孽了？————这是五六年前的事情，碰巧刷到了她的征婚主页，已因男方不育而离婚，再度征婚。
112,好几年前的事了，这个问题成功帮我回忆了一波。我妈前同事的女儿，大我一岁，因为以前都是粮库的，经常带孩子上班，所以小时候总一起玩，她们家跟我家也走的比较近，所以关系还算不错。后来东北国企改革，都买断下岗了，各自为了生计改行奔波，慢慢的孩子之间就不怎么联系了，但是父母之间还有联系。我2013年毕业之后，因为学的土木，所以跟着项目去了南方，钱少事多离家远，还不容易成家，这是前提。2016年10月份的时候，当时在广西的项目。俺妈给我打电话：“你还记得X阿姨和她家孩子不？”我：“记得啊，咋的了？”俺妈：“你X姨前几天来这边办事，跟我聊了个事，她女儿，你还有印象不，还单身呢，你X姨想撮合一下你俩，你今年过年回来吧，别再工地值班了。”我：“还有点印象，那我今年就回家过年。”这姐姐呢，上了高中学了文科，大学会计专业，毕业之后想去南方，她父母怕她一个女孩子在外面危险，就没让她走出去，留在我们那个小县城一边“灵活就业”，一边考公。对这个姐姐的印象，还停留在小孩子的时候，所以还算是比较美好吧，谁知道后面发生的一系列事，真的是把这点仅剩的美好全消耗没了。一眨眼到了过年的时候，那时候是2017年的2月份，我请了假回家，我父母也甚至特意请假从临市回家过年，就为了这场相亲，当时两家人定的是2月14日一起吃个饭，结果到了饭店，只有她父母，她本人并不在，她爸爸说，家里亲戚临时有事找她帮忙，她可能过不来。我爸就不愿意了，说这是两个孩子的事，她不来那这饭吃的没意思了啊，她爸没办法，给她打电话让她过来了，饭吃了一半，她来了，坐下也不怎么说话，吃了两口饭就要走，说有事，我赶紧追出去寻思送一送吧，送到门口让我回去，我回去之后跟父母说了，你们慢慢吃，我去找高中同学玩了了（我这个高中同学也是个伏笔）。到了网吧找到我同学之后，我俩开始打游戏他突然就说：“”你有对象没呢，没有我给你介绍一个我说你要介绍谁啊。他说：“当时我准备考公，在文化宫找了个临时的工作，她跟我一起在那上班，我觉得你俩挺合适的，她叫XX”。我说：“这不巧了么，我中午刚跟她还有她爸妈吃的饭。”（我家县城就是这么小）我说那你把她微信推给我吧，我正好没她微信。（伏笔）回去之后我就跟爸妈说了，那就好好聊吧你俩，之后又在老家待了四五天，约了几次都没约出来，之后就走了，回父母那边去了，临回项目的前一天，我在微信上跟她说话，她说下午要去逛街，我说行吧，到了下午四五点钟，我问了一句：“逛完没”。等到六七点的时候，突然有人给我打电话，我接起来之后，是个男的，问我是不是XX（我名字），我说是，他问我在哪，要来干我，要卸我胳膊，说我挖他墙角，我就跟他在电话里互喷，我妈在旁边屋问咋的了，我就说了，期间那个人换了四五个号码给我打电话，我妈说先不管，看晚上她咋说。到了晚上，她妈妈先给我妈打了电话，道歉，说这男的是前段时间别人给介绍的，俩人接触了一两个月了，说下午是这男的抢她手机给我打电话骂我，说已经跟那个男的断了。过一会她本人给我打电话，说她爸妈已经教训她了，看清楚这个男的脾气不好，已经跟这个男的断了。我看她哭的可怜，当时也没多想这里面的细节，寻思这事就算了吧。（比如她妈妈10月份找的我妈，相当于提前预定我俩的相亲，结果转头还接受别人介绍的相亲，还有都是智能机，你手机锁屏，他就算抢走了，你不解锁，他怎么会有我电话。）。这事就翻篇了，我挨顿骂而已，然后我就回项目上了。等到了2017年5月份，她妈妈又跟我妈说，俩孩子这么相处不行啊，你儿子能回来不，让俩人好好处处，然后我妈又找我让我请了半个月假回家跟她“相处”。到家了之后，我就在父母那住了一宿，就匆匆回老家县城了，出发前，我父亲还说呢：“我觉得你这把回去够呛能成事。”我当时天真的以为，咱拿出来真诚，那有啥不能成的，还有小时候的情分在，事实证明我确实太天真了，小时候那点情分根本屁用不顶。回去之后，就约吃饭见面第一次。吃火锅，我提前买了花，全程没有笑脸，吃完了说要回家。第二次，吃麻辣香锅，吃完了我说去公园溜达吧，跟我说，没看我穿的这个鞋不能一直走路啊第三次，吃完饭出来的，那就约在冰淇淋店，全程也是没笑脸，我自己说的嘴巴都快干了。第四次，怎么约都不出来，说自己兼职不能请假，行吧。第五次，跟闺蜜逛街，我要跟着，怎么都不让，说不方便，我不找她，她从来不找我，后来我看出来人家根本不喜欢我，我就不找她了，过了几天估计忍不住了，问我你什么意思，我说没啥意思，你不喜欢我，我也没必要再迁就你啊，我们就拉倒了。后来才知道，人家从来都没看上我，觉得我人太老实，嘴笨不会说好听的话，甚至过年那次，回家还质问她父母为啥没经过她同意就把她的微信给我了（当时是通过共同朋友加的），估计过年那次，都恨死我了，好不容易找到了歌满足她条件愿意接她盘的，还被我搅黄了。我全程都是看父母的面子上答应这个事的，她150的身高，头比我还大，20年的时候听朋友说，不知道跟谁去了趟民政局，但是朋友圈很安静，无所谓了，反正微信都删了。恶心死了
113,,https://picx.zhimg.com/50/v2-04d6e6e994cfd95f100a1252461239f6_720w.jpg?source=1940ef5c
114,扯吧？谁会这么傻车房都写女方名字，要求这么多说明女的也不怎么喜欢你。只是条件上你还可以。要是她那天碰到更喜欢的男的，那跟你闹离婚岂不是车房你都没份？间接资助了她？合理的把房子写上双方的名字，亲爱的这是我对你的保证就可以了。车房全写，对不起现在的社会，我一个男的真没安全感,https://picx.zhimg.com/50/v2-f01360d90007f2d2325c8712b6b53b34_720w.jpg?source=1940ef5c
115,我一个回答都没落下，全看了一遍，相个锤子亲呐我拿去外围不好吗
116,好朋友介绍的，他当时在客栈工作，有个女的是她同事，据说两人平时聊得很好，这女的年龄比我朋友大好几岁，我比她又大四岁，加了微信聊了几天，就约了见面吃饭，我弟开车跟我去的，那个女的也带了个闺蜜，吃饭过程女的话很少除了吃东西就是在玩手机，偶尔回我几句，就没正眼看过我。吃饭结束，女的突然说要给她姐夫打包一份回去，还说要重新点一份肥牛给她姐夫，我没说啥就给她点了一份肥牛和牛干巴炒粉，我去结账人均100多。一起到了路边，我说我们有事先走了，高潮来了，女的说是你把我约出去的，你得把我送回去，我说我打车，让司机送你回家，她说她不回家，要去送饭给她姐夫，没法，让我弟开车送她们过去。那晚我表弟生日，我们要去KTV一起唱歌。我在KTV玩了好一会也没见我弟回来，就给他打电话，他说在离我接近30公里的地方等那个女的，那个女的和她闺蜜去厂房送饭去了，还说那个女的一路上吐槽我穷啊小气啊丑啊矮啊，我一听火气就上来了，直接让我弟不用等她们，赶紧过来，电话也别接她们的，我弟一脚油门就跑路了。后来我接到了JC的电话，那女的居然报警了报jing了！说我指使我弟把她们扔那了！她们没钱打车回去！让我发车费给她们。我肯定不会惯着她们啊，反正后来这事据说传到了她们村里，我也算是开眼了，你看不上我，我也看不上你，你那大小姐的自信是哪里来的！
117,本人公务员，朋友介绍的这个姑娘是在医院工作的，两人是同事，姑娘父母对女儿婚姻比较着急，听说介绍了个政府工作的，非常高兴，说要请朋友吃饭。姑娘92年的，30岁，某医学院本科毕业的，父母都在医疗系统工作，朋友说她文静，性格好，推了微信，后面就全靠自己聊。我自认为是比较主动的，加了微信之后，非常积极的跟姑娘沟通，姑娘的态度是爱理不理，什么话题都不接，回复信息不及时，当时我就感觉不舒服，寻思这是把我当备胎呢，都出来相亲了，还这种态度，聊了两次之后，我就不主动了，姑娘这种态度，也没有见面的必要了。最骚的事情来了，加微信聊天不到几天，两人还未见面的情况下，姑娘叫我给她点早餐，碍于朋友情面，还是想着先见见本尊，所以就忍了，过几天又说想喝凉茶、下午茶，我想着先留个好印象，而且也没有多少钱，就都答应了。过了不久，第一次见面约离两人都比较近的地方吃午饭，我进来以后，瞄了一圈，餐厅上就两三桌人，一桌是对情侣，还有一个大姐单独一桌，我寻思姑娘应该还没到，就自己找了个靠里面的位置坐下，等了一会，不见人进来，微信跟姑娘说我到了，这时刚才那个大姐站起来了，这是翻车了啊，虽然之前没有看过照片，但我想象中的小姐姐差得有点远，说实话，当场我就想跑了。后面就是正常的相亲程序，吃饭聊天，吃完开车送他回去。感觉这姑娘不是我喜欢的那款，回去后微信懒得聊了，姑娘也没有主动找我，是互相没有看上吧，挺好，想着也不用特意跟她明说了，躺在朋友列表里当陌生人就行。没想到，过了几天她又发了条微信过来，又叫我给他点外卖，她直接截个美团已经点好的餐图过来。重点来了，截图上方有个男的刚发给她微信，信息具体内容我忘了，发信息的人姑娘给的备注的是*俊(30)，图片发过来后，她应该是意识到了，然后马上撤回了，看来这姑娘是同时跟好几个人在相亲呢，我猜这个30应该指的是男方年龄，估计平常没少叫相亲对象点外卖，这是把我当鱼塘里的鱼呢，我看到后，立马把她微信删了。
118,凡是相亲的人都有点问题这句话是我表哥说的我是自由恋爱结婚的，所以只能分享表哥的真实故事我表哥是干工程的，大部分时间都在项目组里面。他大学的时候谈过一个女生，后面女生工作两年觉得想回家不想远嫁就分手了，现在表哥快30了有点着急就开始相亲。首先要正确认知相亲是第二轮淘汰后的人，如果男生或者女生长得帅气或者漂亮一堆追求者，基本上第一轮就结束了，根本轮不到相亲所以相亲的女生年纪23到28都是长得不漂亮的过了30的女生有漂亮的但是很多都不愿意生小孩或者一些奇奇怪怪的要求。其中有一个蛮搞笑那回相亲是女方来表哥家，刚好我回老家就跑过去凑热闹，表哥他们家有几栋房出租的，其实条件在县城是不错的。我一进门女方大概来了七八个人吧，然后吃瓜子吐了一地，无从下脚。我还是找了个位置坐下来。哎哟已经谈到聘礼了。女方要求彩礼六万六，五金加一克拉的钻石戒指，过户一栋房子，给她爸妈收租然后女方爸妈就说养她花了很多精力，而且怕她受欺负啥的有个保障我悄悄的问表哥：你是不是对她一见钟情非他不可？表哥没说话。然后表哥父母居然在哪里谈价还价。到了饭点，表哥父母准备请他们吃饭表哥出来说：不好意思你们请回吧，我看不上她。女方脸都绿了开骂：彩礼都快谈好了，你说看不上就看不上？表哥说：怎么了？强买强卖？滚
119,相亲女A我阿姨家的小老师，因为在某博物馆当讲解员熟读历史，所以正好年龄相仿，介绍给我。聊的是真不错，因为离得不远，就隔着一个小区，我说见一面，姑娘说可以。吃了顿饭，期间觉得还不错。。第二次见面喝了杯咖啡，一块顺道回的家，我觉得还可以进一步发展，就当我以为可以考虑考虑的时候。。接着发展的时候。奇葩的事情出现了，大姐不知道怎么说突然就没信了，我以为工作忙，我寻思不联系您了，结果姑娘跟我突然说要请吃饭，我说那就周三吧，敲定时间了，姑娘也答应了。好巧不巧姑娘要出差了，给我发了截图，跟我说。回来请我吃饭。我说成。。。。结果一个星期没有信，直接删了。我直接跟阿姨说，她不适合我。。这位大姐不守时我也懒得吐槽了，就是拒绝直接说不会么？相亲B，我爸发小的侄女，这个是更奇葩。我觉得她应该不刷知乎，所以无所谓了。。某著名大学的法律研究生，我跟她就吃了顿饭。姑娘上来跟我说一句，你是不是要提高一下自己的学历，瞬间我觉得自己面前的叉烧不好吃了。姑娘跟我说了一下她的求学经历也说了句她对自己专业看法，我一个学艺术的完全不知道怎么说。（回去跟她叔叔说，跟我没有话题。）废话，我踏马有病啊，我xxxxx。我说，我家把房子准备好了。姑娘跟我说一句，我毕业了一个月挣好几万，我买不起北京的房子么。。牛逼。吃了顿饭我就回家了，等回家我就跟我基友开黑lol.奇葩怪来了。你是不是要考虑一下提高一下自己的学历？我没搭理她。过会又来一句，我觉得我们不合适，你学历不行。我哦。更加奇葩的奇葩事情出现了，刷新了我自己的三观。第二天，注意注意。第二天，一个清华的师哥飞速跟她表白了，随后他们火速了在一起了。。你问我怎么知道的？她发短信告诉我的。我礼貌回了一句，哦。过会她又回复了我说，谢谢你爸给我弟找医生我又礼貌回复（没啥好气地说。）你谢我爸去。两年以后，她姑又找我爸，说姑娘还单身，希望再续前缘，我觉得吧，我们家庙小，容不下您这尊大佛。我大学同学，姑娘前两天突然给我打电话，说要来北京找我，说要跟我聊聊。我一脸懵逼，我说聊什么。姑娘说结婚。。。我说不用，你现在也能聊，说吧。她沉默了一会说，能不能让我跟你父母聊。我当时一脸懵逼，黑人问号脸。我说，你要跟我父母聊啥？她说结婚。后来她就瞎扯淡两句，把电话挂了，我怀疑她精神上受了刺激，。。。这也算一个番外吧。。目前遇见就是这么几个，再有再更新。。2023.3.28早班下了，继续更新。我大学同学奇葩怪，书接上回。我大学同学犯病不是一回两回了。上次跟她打电话有一搭没一搭聊天。她你干嘛呢？我躺在床上玩炉石。她你咋就知道玩游戏呢？我跟你有毛关系啊。她能不能跟你妈聊会儿？我我妈在做饭。她你表妹呢？我今天她不在家啊，没过来。聊了一会挂了。神经兮兮的。商量结婚不是你父母找我父母商量么？啥时候那么勇直接通过上下级了？？前段时间，我妈给我介绍一个姑娘。中途没见面就黄了。为啥？姑娘尼玛有大病。上来给我填调查表。我妈非得让我填，我白了我妈一眼。这就是没规矩。。有病。上面大概包括身高体重，这都正常。为啥我得告诉你我感情经历，和房产位置，纯有病。建议听二手玫瑰去。阿门追更2023.4.3日今日份来吐槽我那有毛病的大学同学。还是问我干嘛呢？我说我躺着刚睡醒。人家上来就说，你怎么不请假找我来？我上来就是那个表情包。什么档次，我得请假。你知道我出京多麻烦么？嗯。给我发了一个无语子信息我妈要和你聊天？。。我心中万只草泥马奔腾不息。（大姐，咱们两个都没聊明白，你让谁跟我聊天不一样么。）我拒绝了。我说我跟你聊天行，我不跟家长聊天。（我有大病，不谈婚论嫁的，跟家长聊天玩。）阿门~2023.5.4更一下这篇文章最新进展。已经结束单身了。。女朋友是从网上认识的，我大学同学对我还是发表有病宣言。五一之前的一天，跟我说来北京了。我说欢迎。（她的意思是说让我请她吃饭，不过我可没那么冤大头。）我说，我有女朋友了，她不信。非得让我发照片给她看（有病）早在几个月之前，我就相亲和谈恋爱事情已经告诉过她正确打开方式视频或者语音聊天。双方父母见面，并且商量彩礼。如果一切如愿。那么可以继续走。可惜大姐每次给我回信息都是跟在外太空一样，十天半拉月都没信。在认识我女朋友之前，我就把她pass了。。我不当冤大头，她说五一来环球影城玩。。我又不傻。我没钱，所以我就干脆把我两个合影发给她（女友打了马赛克）拒绝了她，。。。。消停了。。。哈哈哈更新一下本人个人状况又回到了单身状态，因为我的前任工作忙，忙到不想谈恋爱。啥奇葩都有。2023.10.9家人们，我和我说的奇葩女孩结婚了哈哈哈。真的
120,也不是作，就是我俩误会了，挺可惜的。之前我爸单位一个女孩，介绍给我了，聊的也挺好的，女孩个不高，很文静。约出去吃了几次饭，也看过电影。后来有一天，我记得是八月，最热的时候，骄阳似火，湿度90%，出去一瞬间能冒一身汗那种。突然微信跟我说，要去河边溜溜弯。当时正在空调房喝着冰可乐打着副本的我想也没想就说改天嘛，今天太热了，改天约你出去。然后……额……女的就不联系我了，突然很冷淡，微信也聊不起来了。我问怎么了，女的说咱俩不合适，就做个普通朋友吧。当时我挺纳闷儿的，本着买卖不成仁义在的精神问，我到底死在哪了，能明示下吗？女的说，有一天我约你去河边，你说不去，我觉得是你不想谈了，就结束了。我当时：……………………………………算了，累了，相忘于江湖吧
121,多次中的一次这位女士，算是朋友介绍的。身高相貌一般，但性格开朗，态度也很端正，很阳光，刚接触的时候我其实很喜欢这种类型的。接触一段时间后，可能我条件没满足她的要求，她委婉的告诉我她前男友在国外，她忘不了。哦，我明白了。然后我就没然后了。再然后，奇葩的事情出来了。她后来主动找我，说她还是忘不了她前男友（反正她前男友不在国内），如果我能接受这点，她可以接受我。WTF?
122,以前也相亲了十几人吧，特别作的没有，大多数都是回复敷衍后断联，只能说不怎么来电，这也让我学会了通过蛛丝马迹来判断不会有结果后直接止损。有一次公司女同事介绍的她的朋友，目前她俩还是合租一套房子，关系比较密切。加微信聊的还可以，虽然不很主动，但也不至于回复特别敷衍，基本也能聊起来，认识了3个多月，约出来次数也不少，吃饭聊天也都还行，但明显不是很有更进一步的想法，试探性的言辞或者身体接触（摸头）都会果断回避，同时一般不会和我待的太晚，基本上吃完晚饭就会直接回去，每天休息也很早，微信聊天8点半以后就会休息。我自己也猜不透对方是不是有发展的想法，就旁敲侧击试探了一下我同事，结果她反馈的情况和我认知的完全不同：她平时睡的都很晚啊？起码11点以后房间还亮灯呢，而且回来也不会都这么早，10点以后回来很正常。？？？我这下摸不到头脑了，那她平时和我说那么早回去或者休息后都在干啥？起了疑心以后，我觉得大概率是她压根没看上我，只不过吊着的水平没那么敷衍。让我决定割肉止损的是圣诞节，我买了某品牌的护肤品作为圣诞礼物，因为公司当天加班没约她出来，就委托我这位同事帮我带给她，并提前在微信上发了圣诞祝福。结果，一整天一点消息都没有，就好像完全没有圣诞礼物这回事一样，我第二天和特意问过同事，她也一脸迷惑，当天晚上就给她了啊？特意强调过是我送的。收了礼物一点回复都没有，我觉得已经可以直接断了，但出于礼貌还是先和我同事说一下，同事还挺不甘心的，下班回去后问她，她的反应也很轻描淡写：这样啊？那正好我也不用回礼了。结果把我同事气了个够呛，房子到期后就搬走了，和她也断了联系。我同事之后一直耿耿于怀，觉得对不起我，一直想再给我介绍一个她的朋友，拍着胸脯保证这次是对方主动要相亲的，本来我对相亲已经挺冷淡了，但也只好答应了。后来，这个对象就变成了老婆，孩子都2岁大了。
123,也不是作吧，就是感觉有点侮辱人。之前单位有个阿姨介绍个女的，网上聊了一段时间，感觉还凑合，后来就约吃饭，当时她跟她表姐一起来的，坐下寒暄完，然后她就跟她表姐两个人坐在一旁聊些我插不上嘴的私密话题，完全把我晾在一旁，就好像我是空气一样。我之前预设了种种场景，比如说她表姐问我家庭情况，问我收入多少，然而事实就是她俩好像真的只是来吃饭的，这些问题一个都没问，甚至连点菜都没咨询我的意见。当时我就在想，既然看不上我，那何必答应见面呢？时间是你定的，地点也是你定的，现在见了面就把我晾在一边，有这么侮辱人的吗？你说介绍人的面子不好推却，那行，你跟我直说，我来跟介绍人谈，但你这个既不明说，也不拒绝，把我当傻子一样耍，这算怎么回事呢？当时我气得不行，饭没吃完就找了个借口跑了，然后一回家就把她删了，相亲相了这么久，我就没见过这么奇葩的。
124,那必须得有我认识的那个，给我整的一年了，都还在琢磨是不是我自己有问题。认识了三个月，吃饭看电影出去玩啥都有，年前突然问我几号去她家。当时觉得认识时间还不长，不是太想去，但她提了，那我就去吧。去了她家，很尴尬，她弟弟的发小带着女朋友来了。还都不认识，只好凑合聊。年后有个周末，约她去看电影，上出租车后排坐，她上去就躲那边，我上去后，准备牵她的手，她一下就躲开了。当时给我恶心的，回来就告诉介绍人，不谈了，这女的神经病。聊天吃饭看电影都是我找话题，都去过她家，见过她爸妈了，手都不给牵，太恶心人了。那段时间真的是，我都要找同事，说的很直接，问他们，是不是我有问题，是不是我的思维不正常。想起来还恶心，妈的，可惜了送的东西。
125,,https://pica.zhimg.com/50/v2-7f40e940490758b20cb69daa725de59b_720w.jpg?source=1940ef5c
126,贪财好色，爱慕虚荣，欺软怕硬，好吃懒做。认识之后要礼物，要请客，要面子。喜欢去健身房看肌肉男，去DY看男生秀腹肌。去YP海王，被人拍下来放在网上。鸭子嘴硬死不承认。后来为了买包去旅馆兼职做J，开BMWX5去，也是头一份了。对混的不如自己的人冷嘲热讽，言语挖苦恶毒。对混的不错的人，一口一个哥一个姐，整天蹭人家豪车拍照装有钱人。想吃比弗利的M记蛋糕，但是不想去买，也不想花钱，就微信附近摇人撒网，找冤大头去买。
127,男方县城有房有车不说，就是要人家把县城的房子卖掉然后在她家附近买一套房子，然后加上她的名。我听过的一件事。男方不愿意了，直接拒了她！在几年后，那女的想吃回头草，男方已经结婚了。
